CENSUS	YEAR	DATE	Data	DATE	SITE	BLOCK	FIELD	FIELDNEW	CHECK	AREA	SPTREAT	DEPTH	TUSW	GWFG	WHGO	CAGO	MALL	GADW	GWTE	CITE	UNTE	AMWI	NOPI	NOSH	RIDU	CANV	BUFF	WODU	RUDU	EUWI	UNDU	PBGB	SORA	COOT	COMO	AMBI	BCNH	GBHE	SNEG	GREG	WFIB	SACR	AMAV	BNST	BBPL	KILL	LBCU	GRYE	LEYE	LBDO	SNIP	DUNL	WESA	LESA	PEEP	RUFF	UNSH	RBGU	HEGU	CAGU	GUSP	WATERFWL	LLWADERS	SHOREBDS	AQBIRDS
11	2	14-Mar-95	15.00	803	butler	3	10	310	10	1.76	chpfld	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	11-Feb-95	14.00	772	butler	3	11	311	4	7.85	fldrl	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	12-Dec-93	12.00	346	butler	3	5	305	9	2.09	fldrl	17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	04-Jan-94	13.00	369	butler	3	5	305	9	2.09	fldrl	17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	04-Jan-94	13.00	369	butler	3	1	301	8	5.55	fldrl	17.8	0	0	0	0	0.36036036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36036036	0	0	0.36036036
6	1	24-Jan-94	13.00	389	butler	3	1	301	8	5.55	fldrl	17.8	0	0	0	0	6.846846847	0	0	0	0	1.801801802	27.02702703	0.900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.57657658	0	0	36.57657658
7	1	04-Feb-94	14.00	400	butler	3	2	302	1	2.54	fldrl	17.8	0	0	0	0	16.53543307	0	0	0	0	0.787401575	7.086614173	1.57480315	0	0	0	0	0	0	10	0	0	18.8976378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.92125984	0	0	48.81889764
9	2	18-Feb-95	14.00	779	butler	3	1	301	8	5.55	fldrl	17.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	14-Jan-94	13.00	379	butler	3	4	304	5	12.87	fldrl	17.4	0	0	0	0	0.854700855	0	0	0	0	0	0.155400155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101	0	0	1.01010101
7	1	04-Feb-94	14.00	400	butler	3	2	302	4	8.13	fldrl	17.4	0	0.61500615	0	0	5.043050431	0	0	0	0	0.98400984	2.58302583	1.2300123	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6801968	0	0	19.6801968
5	1	14-Jan-94	13.00	379	butler	3	2	302	4	8.13	fldrl	17.4	0	0	0	0	7.995079951	0	0	0	0	0	14.26814268	1.59901599	0	0	0	0	0	0	0	0	0	3.19803198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36900369	0	0	0	23.86223862	0	0	27.42927429
8	1	13-Feb-94	14.00	409	butler	3	1	301	5	12.4	fldrl	17.4	0	0	0	0	7.016129032	0	3.870967742	0	0	0	9.677419355	6.532258065	0	0	0	0	0	0	0	0	0	0.322580645	0	0	0	0	0	0.241935484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.09677419	0.241935484	0	27.66129032
7	1	05-Feb-94	14.00	401	butler	3	1	301	5	12.4	fldrl	17.4	0	0	0	0	9.35483871	0	0	0	0	8.548387097	30.56451613	3.064516129	0	0	0	0	0	0	6	0	0	0.241935484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.01612903	0	0	52.25806452
9	1	23-Feb-94	14.00	419	butler	3	1	301	5	12.4	fldrl	17.4	0	0	0	0	7.096774194	0	0	0	0	9.838709677	118.4677419	1.935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.3387097	0	0	137.3387097
3	2	12-Dec-94	12.00	711	butler	3	11	311	1	10.02	fldrl	17.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399201597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399201597
3	1	12-Dec-93	12.00	346	butler	3	2	302	8	1.08	fldrl	17.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92593	0	0	0	0	0	0	0	0	0	0	0	0	0.925925926	0.925925926
4	2	21-Dec-94	12.00	720	butler	3	11	311	1	10.02	fldrl	17.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29740519	0	0	0	0.099800399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099800399	0	1.397205589
7	2	31-Jan-95	13.00	761	butler	3	11	311	2	8.75	fldrl	17.3	0	0	0	0	0	0	0.685714286	0	0	0	3.771428571	0	0	0	0	0	0	0	0	0	0	2.057142857	0	0	0	0.114285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.457142857	0.114285714	0	6.628571429
5	1	14-Jan-94	13.00	379	butler	3	1	301	2	9.79	fldrl	17.3	0	0	0	0	7.048008172	0	0	0	0	0	1.532175689	1.634320735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2145046	0	0	10.2145046
7	2	31-Jan-95	13.00	761	butler	3	11	311	1	10.02	fldrl	17.3	0	0	0	0	6.986027944	0	0	0	0	0.099800399	0.199600798	0	0	0	0	0	0	0	0	0	0	5.389221557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.285429142	0	0	12.6746507
5	1	14-Jan-94	13.00	379	butler	3	4	304	4	7.67	fldrl	17.2	0	0	0	0	4.172099087	0	0.651890482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82398957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82398957	0	0	9.64797914
7	2	31-Jan-95	13.00	761	butler	3	11	311	3	12.69	fldrl	17.2	0	0	0	0	0.788022065	0	0	0	0	3.152088258	17.88810087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078802206	0	0.157604413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.82821119	0.236406619	0	22.06461781
9	2	18-Feb-95	14.00	779	butler	3	1	301	9	7.95	fldrl	17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880503145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880503145	0.880503145
4	1	04-Jan-94	13.00	369	butler	3	5	305	10	0.51	fldrl	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	14-Mar-95	15.00	803	butler	3	10	310	6	7.68	chpfld	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	14-Mar-95	15.00	803	butler	3	10	310	14	1.3	chpfld	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2	12-Dec-94	12.00	711	butler	3	10	310	5	5.11	chpfld	16.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	24-Jan-94	13.00	389	butler	3	2	302	3	9.48	fldrl	16.9	0	0	0	0	1.371308017	0	0	0	0	0	2.848101266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.219409283	0	0	4.219409283
4	1	04-Jan-94	13.00	369	butler	3	1	301	11	10.21	fldrl	16.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098	0	0	0	0	0	0.097943193
6	1	24-Jan-94	13.00	389	butler	3	1	301	4	7.23	fldrl	16.8	0	0	0	0	1.659751037	0	0	0	0	0	3.457814661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.117565698	0	0	5.117565698
9	1	23-Feb-94	14.00	419	butler	3	2	302	1	2.54	fldrl	16.8	0	0	0	0	0.787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.23622047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787401575	0	0	11.02362205
6	1	24-Jan-94	13.00	389	butler	3	2	302	1	2.54	fldrl	16.8	0	0	0	0	24.40944882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.40944882	0	0	24.40944882
5	1	14-Jan-94	13.00	379	butler	3	2	302	1	2.54	fldrl	16.8	0	0	0	0	25.98425197	0	0	0	0	0	0.787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.77165354	0	0	26.77165354
5	1	14-Jan-94	13.00	379	butler	3	1	301	4	7.23	fldrl	16.8	0	0	0	0	2.213001383	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.87551867	0	0	29.87551867
1	1	18-Nov-93	11.00	322	butler	3	5	305	5	6.42	fldrl	16.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15576324	0	0.15576324	0	0	0	0	0	0	0	1.557632399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31152648	1.557632399	1.869158879
3	1	12-Dec-93	12.00	346	butler	3	1	301	9	7.95	fldrl	16.5	0	0	0	0	1.383647799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251572327	0	0	0	0	0.125786164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.383647799	0.125786164	0	1.761006289
7	1	05-Feb-94	14.00	401	butler	3	1	301	1	1.09	fldrl	16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.587155963	0	0	4.587155963
8	1	13-Feb-94	14.00	409	butler	3	1	301	1	1.09	fldrl	16.5	0	0	0	0	20.18348624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.18348624	0	0	20.18348624
6	1	24-Jan-94	13.00	389	butler	3	4	304	5	12.87	fldrl	16.4	0	0	0	0	4.817404817	0	0	0	0	0	0.699300699	0	0	0	0	0	0	0	0	0	0	0.310800311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.516705517	0	0	5.827505828
8	1	13-Feb-94	14.00	409	butler	3	2	302	4	8.13	fldrl	16.4	0	0	0	0	2.82902829	0	0.73800738	0	0	2.33702337	10.20910209	15.9901599	0	0	0	0	0	0	0	0	0	1.59901599	0	0	0	0	0	0.24600246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.10332103	0.24600246	0	33.94833948
7	1	05-Feb-94	14.00	401	butler	3	1	301	6	6.13	fldrl	16.3	0	0	0	0	10.60358891	0	0.815660685	0	0	13.70309951	43.71941272	3.588907015	0	0	0	0	0	0	35	0	0	1.305057096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.30831974	0	0	0	0	0	0	0	0	0	0	0	78.14029364	0	47.30831974	126.7536705
9	2	18-Feb-95	14.00	779	butler	3	1	301	7	6.92	fldrl	16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	31-Jan-95	13.00	761	butler	3	10	310	13	2.64	chpfld	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	31-Jan-95	13.00	761	butler	3	10	310	15	1.18	chpfld	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	14-Mar-95	15.00	803	butler	3	10	310	9	3.33	chpfld	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1	04-Feb-94	14.00	400	butler	3	2	302	3	9.48	fldrl	15.9	0	0	0	0	17.82700422	0	0	0	0	7.067510549	13.92405063	4.008438819	0	0	0	0	0	0	76	0	0	0.316455696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.84388186	0	0	51.16033755
5	1	14-Jan-94	13.00	379	butler	3	2	302	3	9.48	fldrl	15.9	0	0	0	0	6.434599156	0	0	0	0	1.582278481	49.05063291	0.52742616	0	0	0	0	0	0	0	0	0	0.632911392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.59493671	0	0	58.2278481
9	2	18-Feb-95	14.00	779	butler	3	1	301	4	7.23	fldrl	15.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	13-Feb-94	14.00	409	butler	3	4	304	1	1.12	fldrl	15.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	13-Feb-94	14.00	409	butler	3	1	301	4	7.23	fldrl	15.8	0	0	0	0	0.829875519	0	0.968188105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.798063624	0	0	1.798063624
5	1	14-Jan-94	13.00	379	butler	3	1	301	8	5.55	fldrl	15.8	0	0	0	0	4.144144144	0	0	0	0	0	0.36036036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.504504505	0	0	4.504504505
4	1	04-Jan-94	13.00	369	butler	3	1	301	7	6.92	fldrl	15.8	0	0.722543353	0	0	1.878612717	0	0	0	0	4.624277457	1.156069364	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.19653179	0	0	17.19653179
6	1	24-Jan-94	13.00	389	butler	3	4	304	3	7.34	fldrl	15.4	0	0	0	0	0.136239782	0	0	0	0	0.408719346	0	0.136239782	0	0	0	0	0	0	0	0	0	0.68119891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68119891	0	0	1.36239782
4	1	04-Jan-94	13.00	369	butler	3	4	304	8	3.95	fldrl	15.4	0	0	0	0	8.101265823	1.012658228	0	0	0	0.506329114	0.506329114	0	0	0	0	0	0	0	0	0	0	46.32911392	0	0	0	0	0	0.253164557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.12658228	0.253164557	0	56.70886076
9	1	23-Feb-94	14.00	419	butler	3	1	301	6	6.13	fldrl	15.3	0	0	0	0	1.141924959	0	0	0	0	0	0.163132137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.305057096	0	0	1.305057096
6	1	24-Jan-94	13.00	389	butler	3	1	301	2	9.79	fldrl	15.3	0	0	0	0	5.31154239	0	0	0	0	0	0	0.102145046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	5.413687436	0	0	5.515832482
4	1	04-Jan-94	13.00	369	butler	3	1	301	10	8.25	fldrl	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	24-Jan-94	13.00	389	butler	3	4	304	4	7.67	fldrl	15.2	0	0	0	0	0.782268579	0	0	0	0	0	0.260756193	0	0	0	0	0	0	0	0	0	0	0.521512386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043024772	0	0	1.564537158
4	1	04-Jan-94	13.00	369	butler	3	1	301	15	3.63	fldrl	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.785123967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.785123967
6	2	22-Jan-95	13.00	752	butler	3	10	310	13	2.64	chpfld	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	11-Feb-95	14.00	772	butler	3	10	310	7	9.8	chpfld	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	11-Feb-95	14.00	772	butler	3	10	310	10	1.76	chpfld	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	14-Mar-95	15.00	803	butler	3	10	310	12	2.33	chpfld	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2	20-Mar-95	15.00	809	butler	3	10	310	8	5.66	chpfld	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	12-Mar-95	15.00	801	butler	3	11	311	5	2.06	fldrl	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	14-Mar-95	15.00	803	butler	3	10	310	7	9.8	chpfld	15	0	0	0	0	0.204081633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204081633	0	0	0.204081633
8	1	13-Feb-94	14.00	409	butler	3	2	302	3	9.48	fldrl	14.9	0	0	0	0	7.383966245	0	0.105485232	0	0	0.421940928	14.66244726	11.81434599	0	0	0	0	0	0	0	0	0	2.320675105	0	0	0	0	0	0.210970464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.38818565	0.210970464	0	36.91983122
7	1	04-Feb-94	14.00	400	butler	3	2	302	2	13.77	fldrl	14.8	0	0	0	0	4.284676834	0	0	0	0	0.508351489	3.776325345	1.16194626	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.03848947	0	0	11.03848947
8	1	13-Feb-94	14.00	409	butler	3	2	302	2	13.77	fldrl	14.8	0	0	0	0	4.793028322	0	0	0	0	0.435729847	3.050108932	3.48583878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.76470588	0	0	11.76470588
7	1	05-Feb-94	14.00	401	butler	3	1	301	4	7.23	fldrl	14.8	0	0	0	0	24.89626556	0	0	0	0	1.106500692	11.06500692	0.553250346	0	0	0	0	0	0	50	0	0	0.276625173	0	0	0	0	0	0.138312586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.53665284	0.138312586	0	44.95159059
4	1	04-Jan-94	13.00	369	butler	3	2	302	2	13.77	fldrl	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.99055919	0	0	0	0	0	0.072621641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072621641	0	69.06318083
8	2	11-Feb-95	14.00	772	butler	3	1	301	12	8.89	fldrl	14.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1	23-Feb-94	14.00	419	butler	3	2	302	4	8.13	fldrl	14.4	0	0	0	0	2.4600246	0	0	0	0	3.6900369	NA	4.9200492	0	0	0	0	0	0	0	0	0	0.86100861	0	0	0	0	0	0.24600246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0701107	0.24600246	0	12.17712177
5	1	14-Jan-94	13.00	379	butler	3	4	304	6	14.54	fldrl	14.2	0	0	0	0	2.544704264	0	0	0	0	0	0.550206327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.094910591	0	0	3.094910591
8	2	11-Feb-95	14.00	772	butler	3	10	310	3	2.88	chpfld	14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34722	0	0	0	0	0	0	0	0	0	0	0	0	0.347222222	0.347222222
7	2	31-Jan-95	13.00	761	butler	3	10	310	16	0.67	chpfld	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2	20-Mar-95	15.00	809	butler	3	11	311	4	7.85	fldrl	14	0	0	0	0	0.25477707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25477707	0	0	0.25477707
8	2	11-Feb-95	14.00	772	butler	3	1	301	11	10.21	fldrl	13.9	0	0	0	0	2.056807052	0	11.75318315	0	0	0.391772772	0.391772772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.59353575	0	0	14.59353575
9	2	18-Feb-95	14.00	779	butler	3	1	301	10	8.25	fldrl	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121212121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121212121	0.121212121
6	1	24-Jan-94	13.00	389	butler	3	2	302	2	13.77	fldrl	13.8	0	0	0	0	0.798838054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726216412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798838054	0	0	1.525054466
8	1	13-Feb-94	14.00	409	butler	3	1	301	8	5.55	fldrl	13.8	0	0	0	0	3.243243243	0	5.585585586	0	0	0	0	0.540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.369369369	0	0	9.369369369
5	1	14-Jan-94	13.00	379	butler	3	1	301	7	6.92	fldrl	13.8	0	0	0	0	6.791907514	0	0	0	0	0	5.202312139	0.578034682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.57225434	0	0	12.57225434
9	1	23-Feb-94	14.00	419	butler	3	1	301	4	7.23	fldrl	13.8	0	0	0	0	19.91701245	0	0	0	0	0	8.298755187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138312586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.21576763	0.138312586	0	28.35408022
6	1	24-Jan-94	13.00	389	butler	3	1	301	7	6.92	fldrl	13.8	0	0	0	0	10.11560694	0	0	0	0	0	41.90751445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.02312139	0	0	52.02312139
